Date,Value
13/01/1945,155.58
12/01/1945,155.42
11/01/1945,155.85
10/01/1945,155.67
09/01/1945,155.01
08/01/1945,154.85
06/01/1945,153.58
05/01/1945,154
04/01/1945,154.42
03/01/1945,154.31
02/01/1945,152.58
30/12/1944,152.32
29/12/1944,151.93
28/12/1944,150.47
27/12/1944,148.71
26/12/1944,149.66
23/12/1944,150.63
22/12/1944,150.43
21/12/1944,150.28
20/12/1944,150.59
19/12/1944,151.62
18/12/1944,151.53
16/12/1944,152.53
15/12/1944,152.28
14/12/1944,150.8
13/12/1944,150.64
12/12/1944,151.2
11/12/1944,151.62
09/12/1944,151.31
08/12/1944,150.48
07/12/1944,149.23
06/12/1944,148.77
05/12/1944,148.58
04/12/1944,148.22
02/12/1944,147.5
01/12/1944,147.3
30/11/1944,147.33
29/11/1944,147.81
28/11/1944,147.14
27/11/1944,146.92
25/11/1944,146.63
24/11/1944,146.4
22/11/1944,146.92
21/11/1944,147.03
20/11/1944,146.33
18/11/1944,146.02
17/11/1944,145.77
16/11/1944,145.67
15/11/1944,145.64
14/11/1944,145.6
13/11/1944,146.97
10/11/1944,148.08
09/11/1944,147.75
08/11/1944,147.52
06/11/1944,147.92
04/11/1944,147.37
03/11/1944,147.16
02/11/1944,147.53
01/11/1944,146.73
31/10/1944,146.53
30/10/1944,146.28
28/10/1944,146.5
27/10/1944,146.29
26/10/1944,145.83
25/10/1944,146.37
24/10/1944,146.58
23/10/1944,146.58
21/10/1944,148.35
20/10/1944,148.21
19/10/1944,148.55
18/10/1944,148.87
17/10/1944,148.39
16/10/1944,148.09
14/10/1944,148.59
13/10/1944,148.7
11/10/1944,148.79
10/10/1944,148.25
09/10/1944,148.06
07/10/1944,148.92
06/10/1944,148.84
05/10/1944,148.62
04/10/1944,147.89
03/10/1944,146.91
02/10/1944,146.92
30/09/1944,146.73
29/09/1944,146.31
28/09/1944,146.11
27/09/1944,146.28
26/09/1944,146.52
25/09/1944,146.77
23/09/1944,145.78
22/09/1944,145.6
21/09/1944,145.43
20/09/1944,145.85
19/09/1944,145.62
18/09/1944,144.75
16/09/1944,144.36
15/09/1944,144.08
14/09/1944,142.96
13/09/1944,143.94
12/09/1944,144.88
11/09/1944,144.3
09/09/1944,143.31
08/09/1944,143.51
07/09/1944,143.58
06/09/1944,144.42
05/09/1944,146.56
01/09/1944,147.16
31/08/1944,146.99
30/08/1944,147.28
29/08/1944,147.12
28/08/1944,146.87
25/08/1944,147.02
24/08/1944,147.11
23/08/1944,147.87
22/08/1944,147.81
21/08/1944,148.52
18/08/1944,148.96
17/08/1944,148.46
16/08/1944,147.3
15/08/1944,146.45
14/08/1944,146.77
12/08/1944,146.56
11/08/1944,146.27
10/08/1944,145.65
09/08/1944,144.9
08/08/1944,144.97
07/08/1944,145.32
05/08/1944,145.07
04/08/1944,145.3
03/08/1944,146.29
02/08/1944,146.77
01/08/1944,146.39
31/07/1944,146.11
29/07/1944,146.14
28/07/1944,146.14
27/07/1944,146.74
26/07/1944,146.64
25/07/1944,146.74
24/07/1944,145.77
22/07/1944,145.58
21/07/1944,146.77
20/07/1944,148.27
19/07/1944,149.01
18/07/1944,148.1
17/07/1944,149.28
15/07/1944,150.49
14/07/1944,150.34
13/07/1944,150.08
12/07/1944,150.42
11/07/1944,150.18
10/07/1944,150.5
08/07/1944,150.03
07/07/1944,149.36
06/07/1944,149.07
05/07/1944,149.66
03/07/1944,149.32
01/07/1944,148.46
30/06/1944,148.38
29/06/1944,148.07
28/06/1944,147.93
27/06/1944,148.48
26/06/1944,148.12
24/06/1944,147.48
23/06/1944,147.5
22/06/1944,147.65
21/06/1944,147.9
20/06/1944,148.63
19/06/1944,148.42
17/06/1944,147.28
16/06/1944,146.96
15/06/1944,145.86
14/06/1944,145.03
13/06/1944,145.05
12/06/1944,144.08
10/06/1944,142.53
09/06/1944,142.06
08/06/1944,141.93
07/06/1944,142.12
06/06/1944,142.21
05/06/1944,141.62
03/06/1944,142.34
02/06/1944,142.07
01/06/1944,142.14
31/05/1944,142.24
29/05/1944,141.53
27/05/1944,141.24
26/05/1944,141.03
25/05/1944,140.38
24/05/1944,140.48
23/05/1944,139.87
22/05/1944,139.43
20/05/1944,139.37
19/05/1944,139.34
18/05/1944,139.2
17/05/1944,138.99
16/05/1944,138.41
15/05/1944,138.6
13/05/1944,138.6
12/05/1944,138.51
11/05/1944,138.93
10/05/1944,138.76
09/05/1944,138.65
08/05/1944,138.65
06/05/1944,138.87
05/05/1944,138.75
04/05/1944,137.85
03/05/1944,137.83
02/05/1944,137.15
01/05/1944,137.06
29/04/1944,136.23
28/04/1944,136.21
27/04/1944,136.07
26/04/1944,135.67
25/04/1944,135.11
24/04/1944,135
22/04/1944,136.19
21/04/1944,136.17
20/04/1944,136.2
19/04/1944,135.48
18/04/1944,136.07
17/04/1944,137.77
15/04/1944,138.06
14/04/1944,137.69
13/04/1944,137.65
12/04/1944,137.98
11/04/1944,138.74
10/04/1944,139.11
08/04/1944,139.1
06/04/1944,138.91
05/04/1944,138.17
04/04/1944,138.06
03/04/1944,138.01
01/04/1944,138.84
31/03/1944,138.84
30/03/1944,138.6
29/03/1944,137.45
28/03/1944,137.88
27/03/1944,139.12
25/03/1944,139.19
24/03/1944,139.28
23/03/1944,138.95
22/03/1944,139.98
21/03/1944,140.2
20/03/1944,139.89
18/03/1944,140.3
17/03/1944,140.8
16/03/1944,140.91
15/03/1944,140.71
14/03/1944,140.37
13/03/1944,141
11/03/1944,140.44
10/03/1944,140.01
09/03/1944,139.33
08/03/1944,139.5
07/03/1944,138.33
06/03/1944,137.21
04/03/1944,136.79
03/03/1944,136.59
02/03/1944,136.69
01/03/1944,136.44
29/02/1944,136.3
28/02/1944,136.79
26/02/1944,136.58
25/02/1944,136.56
24/02/1944,136.58
23/02/1944,136.51
21/02/1944,135.71
19/02/1944,135.91
18/02/1944,136.08
17/02/1944,136.58
16/02/1944,136.04
15/02/1944,136.19
14/02/1944,135.39
11/02/1944,135.41
10/02/1944,135.55
09/02/1944,135.03
08/02/1944,135.06
07/02/1944,134.22
05/02/1944,135.12
04/02/1944,135.04
03/02/1944,136.24
02/02/1944,137.08
01/02/1944,137.45
31/01/1944,137.4
29/01/1944,137.15
28/01/1944,137.19
27/01/1944,136.59
26/01/1944,136.71
25/01/1944,137.97
24/01/1944,137.97
22/01/1944,138.24
21/01/1944,138.07
20/01/1944,138.16
19/01/1944,137.83
18/01/1944,137.87
17/01/1944,138.1
15/01/1944,138.4
14/01/1944,138.15
13/01/1944,137.36
12/01/1944,137.94
11/01/1944,138.47
10/01/1944,137.8
08/01/1944,138.09
07/01/1944,138.08
06/01/1944,138.34
05/01/1944,138.65
04/01/1944,137.15
03/01/1944,135.92
31/12/1943,135.89
30/12/1943,136.2
29/12/1943,134.61
28/12/1943,135.04
27/12/1943,136.14
24/12/1943,136.24
23/12/1943,136.07
22/12/1943,136.15
21/12/1943,135.86
20/12/1943,136.1
18/12/1943,135.89
17/12/1943,135.44
16/12/1943,135.19
15/12/1943,134.18
14/12/1943,134.19
13/12/1943,134.8
11/12/1943,135.28
10/12/1943,135.04
09/12/1943,134.05
08/12/1943,134.42
07/12/1943,133.37
06/12/1943,132.45
04/12/1943,131.87
03/12/1943,131.91
02/12/1943,131.67
01/12/1943,130.68
30/11/1943,129.57
29/11/1943,129.95
27/11/1943,131.25
26/11/1943,131.33
24/11/1943,132.1
23/11/1943,132.45
22/11/1943,132.65
20/11/1943,132.94
19/11/1943,132.3
18/11/1943,130.79
17/11/1943,130.24
16/11/1943,131.18
15/11/1943,131.56
13/11/1943,131.76
12/11/1943,132.15
10/11/1943,132.68
09/11/1943,131.85
08/11/1943,131.68
06/11/1943,135.24
05/11/1943,135.47
04/11/1943,136.3
03/11/1943,137.35
01/11/1943,138.5
30/10/1943,138.27
29/10/1943,138.29
28/10/1943,138.97
27/10/1943,139.35
26/10/1943,138.69
25/10/1943,138.22
23/10/1943,138.29
22/10/1943,138.25
21/10/1943,138
20/10/1943,138.88
19/10/1943,138.71
18/10/1943,138.4
16/10/1943,138.4
15/10/1943,137.9
14/10/1943,137.01
13/10/1943,136.48
11/10/1943,136.61
09/10/1943,137.1
08/10/1943,136.74
07/10/1943,136.39
06/10/1943,137.84
05/10/1943,139.27
04/10/1943,139.63
02/10/1943,140.27
01/10/1943,140.33
30/09/1943,140.12
29/09/1943,139.75
28/09/1943,139.27
27/09/1943,139.41
25/09/1943,140.18
24/09/1943,140.21
23/09/1943,140.3
22/09/1943,141.09
21/09/1943,141.49
20/09/1943,141.75
18/09/1943,140.94
17/09/1943,139.6
16/09/1943,138.36
15/09/1943,137.62
14/09/1943,137.53
13/09/1943,137.82
11/09/1943,138.04
10/09/1943,137.96
09/09/1943,137.75
08/09/1943,136.91
07/09/1943,137.59
04/09/1943,137.33
03/09/1943,137.18
02/09/1943,137.11
01/09/1943,137.12
31/08/1943,136.62
30/08/1943,135.73
28/08/1943,135.79
27/08/1943,135.83
26/08/1943,136.25
25/08/1943,135.9
24/08/1943,135.6
23/08/1943,135.05
21/08/1943,136.16
20/08/1943,136.93
19/08/1943,138.34
18/08/1943,138.45
17/08/1943,137.54
16/08/1943,137.08
14/08/1943,137.23
13/08/1943,137.39
12/08/1943,136.44
11/08/1943,136.79
10/08/1943,136.23
09/08/1943,135.18
07/08/1943,135.38
06/08/1943,135.58
05/08/1943,136.76
04/08/1943,136.87
03/08/1943,135.64
02/08/1943,134
31/07/1943,135.95
30/07/1943,137.25
29/07/1943,139.41
28/07/1943,137.64
27/07/1943,138.75
26/07/1943,142.07
24/07/1943,143.99
23/07/1943,143.8
22/07/1943,143.77
21/07/1943,143.94
20/07/1943,143.93
19/07/1943,144.74
17/07/1943,144.72
16/07/1943,144.75
15/07/1943,144.87
14/07/1943,145.82
13/07/1943,145.3
12/07/1943,144.62
10/07/1943,144.23
09/07/1943,144.18
08/07/1943,143.64
07/07/1943,143.41
06/07/1943,143.76
03/07/1943,143.7
02/07/1943,143.68
01/07/1943,143.58
30/06/1943,143.38
29/06/1943,142.62
28/06/1943,143
26/06/1943,142.88
25/06/1943,142.27
24/06/1943,140.86
23/06/1943,140.04
22/06/1943,139.03
21/06/1943,138.79
19/06/1943,139.73
18/06/1943,139.68
17/06/1943,139.85
16/06/1943,139.78
15/06/1943,139.39
14/06/1943,139.09
12/06/1943,141.32
11/06/1943,141.44
10/06/1943,141.68
09/06/1943,141.49
08/06/1943,141.44
07/06/1943,141.82
05/06/1943,143.08
04/06/1943,142.28
03/06/1943,142.75
02/06/1943,142.39
01/06/1943,142.43
29/05/1943,142.06
28/05/1943,141.18
27/05/1943,140.82
26/05/1943,140.38
25/05/1943,139.17
24/05/1943,138.84
22/05/1943,138.78
21/05/1943,138.9
20/05/1943,138.84
19/05/1943,139.15
18/05/1943,138.05
17/05/1943,136.98
15/05/1943,137.31
14/05/1943,136.82
13/05/1943,137.88
12/05/1943,138.24
11/05/1943,138.36
10/05/1943,138.64
08/05/1943,138.36
07/05/1943,137.27
06/05/1943,138.85
05/05/1943,138.34
04/05/1943,138.18
03/05/1943,137.43
01/05/1943,136.2
30/04/1943,135.48
29/04/1943,135.24
28/04/1943,134.14
27/04/1943,134.39
26/04/1943,134.34
24/04/1943,134.34
22/04/1943,134.2
21/04/1943,134
20/04/1943,133.09
19/04/1943,133.46
17/04/1943,133.59
16/04/1943,133.07
15/04/1943,133.49
14/04/1943,132.49
13/04/1943,131.18
12/04/1943,131.27
10/04/1943,131.63
09/04/1943,131.22
08/04/1943,135.52
07/04/1943,136
06/04/1943,136.93
05/04/1943,136.44
03/04/1943,135.6
02/04/1943,135.67
01/04/1943,136.56
31/03/1943,136.57
30/03/1943,136.82
29/03/1943,136.1
27/03/1943,134.56
26/03/1943,133.96
25/03/1943,133.22
24/03/1943,130.62
23/03/1943,129.98
22/03/1943,129.44
20/03/1943,129.13
19/03/1943,129.25
18/03/1943,129.66
17/03/1943,129.49
16/03/1943,130.33
15/03/1943,130.64
13/03/1943,130.73
12/03/1943,130.73
11/03/1943,130.48
10/03/1943,129.16
09/03/1943,129.8
08/03/1943,130.56
06/03/1943,130.74
05/03/1943,130.61
04/03/1943,130.38
03/03/1943,130.03
02/03/1943,128.6
01/03/1943,129.44
27/02/1943,130.11
26/02/1943,129.71
25/02/1943,130.04
24/02/1943,129.58
23/02/1943,128.78
20/02/1943,127.8
19/02/1943,126.67
18/02/1943,127.06
17/02/1943,128.41
16/02/1943,128.31
15/02/1943,128.6
13/02/1943,127.83
11/02/1943,127.09
10/02/1943,127.01
09/02/1943,126.3
08/02/1943,125.57
06/02/1943,125.81
05/02/1943,125.75
04/02/1943,125.07
03/02/1943,125.56
02/02/1943,125.88
01/02/1943,125.86
30/01/1943,125.58
29/01/1943,125.41
28/01/1943,124.38
27/01/1943,124.08
26/01/1943,124.31
25/01/1943,123.74
23/01/1943,122.38
22/01/1943,121.99
21/01/1943,121.79
20/01/1943,120.55
19/01/1943,120.48
18/01/1943,121.56
16/01/1943,121.6
15/01/1943,121.58
14/01/1943,120.79
13/01/1943,120.25
12/01/1943,119.98
11/01/1943,119.95
09/01/1943,119.47
08/01/1943,119.26
07/01/1943,119.37
06/01/1943,119.66
05/01/1943,119.7
04/01/1943,120.25
02/01/1943,119.93
31/12/1942,119.4
30/12/1942,119.56
29/12/1942,118.4
28/12/1942,118.5
26/12/1942,119.71
24/12/1942,119.27
23/12/1942,119.07
22/12/1942,118.49
21/12/1942,118.66
19/12/1942,118.75
18/12/1942,118.97
17/12/1942,118.68
16/12/1942,117.06
15/12/1942,116.31
14/12/1942,115.83
12/12/1942,115.82
11/12/1942,115.7
10/12/1942,116
09/12/1942,115.93
08/12/1942,115.76
07/12/1942,115
05/12/1942,115.24
04/12/1942,115.02
03/12/1942,115.19
02/12/1942,115.16
01/12/1942,114.61
30/11/1942,114.5
28/11/1942,114.95
27/11/1942,114.86
25/11/1942,114.13
24/11/1942,114.1
23/11/1942,114.46
21/11/1942,115.38
20/11/1942,115.27
19/11/1942,114.55
18/11/1942,114.64
17/11/1942,114.53
16/11/1942,115.7
14/11/1942,116.24
13/11/1942,116.26
12/11/1942,116.46
10/11/1942,116.3
09/11/1942,117.3
07/11/1942,116.92
06/11/1942,116.12
05/11/1942,114.87
04/11/1942,114.56
02/11/1942,114.68
31/10/1942,114.07
30/10/1942,113.5
29/10/1942,113.13
28/10/1942,113.11
27/10/1942,113.86
26/10/1942,115.29
24/10/1942,115.01
23/10/1942,114.88
22/10/1942,114.94
21/10/1942,115.09
20/10/1942,115.22
19/10/1942,113.64
17/10/1942,113.4
16/10/1942,113.55
15/10/1942,113.27
14/10/1942,114.69
13/10/1942,115.01
10/10/1942,114.93
09/10/1942,113.93
08/10/1942,113.6
07/10/1942,111.86
06/10/1942,111.53
05/10/1942,111.93
03/10/1942,111.34
02/10/1942,110.83
01/10/1942,109.65
30/09/1942,109.11
29/09/1942,109.24
28/09/1942,109.56
26/09/1942,109.32
25/09/1942,109.37
24/09/1942,109.11
23/09/1942,108.27
22/09/1942,107.59
21/09/1942,107.27
19/09/1942,107.22
18/09/1942,107.47
17/09/1942,106.66
16/09/1942,106.66
15/09/1942,106.49
14/09/1942,106.15
12/09/1942,106.2
11/09/1942,106.03
10/09/1942,106.38
09/09/1942,107.26
08/09/1942,107.62
05/09/1942,106.68
04/09/1942,106.39
03/09/1942,106.34
02/09/1942,106.49
01/09/1942,106.28
31/08/1942,106.33
29/08/1942,106.41
28/08/1942,106.23
27/08/1942,106.03
26/08/1942,105.55
25/08/1942,106.51
24/08/1942,107.25
22/08/1942,107.3
21/08/1942,107.07
20/08/1942,106.83
19/08/1942,107.28
18/08/1942,107.55
17/08/1942,106.68
15/08/1942,106.38
14/08/1942,106.15
13/08/1942,105.7
12/08/1942,105.47
11/08/1942,105.42
10/08/1942,104.91
08/08/1942,104.9
07/08/1942,105.05
06/08/1942,104.8
05/08/1942,104.85
04/08/1942,105.55
03/08/1942,106.08
01/08/1942,105.9
31/07/1942,105.72
30/07/1942,105.24
29/07/1942,105.44
28/07/1942,106.48
27/07/1942,106.66
25/07/1942,106.53
24/07/1942,106.37
23/07/1942,106.65
22/07/1942,108.03
21/07/1942,108.36
20/07/1942,107.98
18/07/1942,107.69
17/07/1942,107.82
16/07/1942,108.91
15/07/1942,108.89
14/07/1942,108.72
13/07/1942,108.22
11/07/1942,108.7
10/07/1942,108.66
09/07/1942,108.75
08/07/1942,107.94
07/07/1942,105.76
06/07/1942,106.1
03/07/1942,104.49
02/07/1942,103.73
01/07/1942,102.69
30/06/1942,103.34
29/06/1942,103.17
27/06/1942,102.67
26/06/1942,102.54
25/06/1942,102.71
24/06/1942,102.67
23/06/1942,103.03
22/06/1942,102.77
20/06/1942,104.42
19/06/1942,104.77
18/06/1942,105.7
17/06/1942,106.29
16/06/1942,104.51
15/06/1942,104.41
13/06/1942,104.08
12/06/1942,103.77
11/06/1942,104.49
10/06/1942,104.19
09/06/1942,105.09
08/06/1942,105.55
06/06/1942,104.52
05/06/1942,104.41
04/06/1942,103.61
03/06/1942,102.15
02/06/1942,101.3
01/06/1942,101.37
29/05/1942,100.88
28/05/1942,100.99
27/05/1942,101.09
26/05/1942,99.41
25/05/1942,99.18
23/05/1942,99.25
22/05/1942,99.18
21/05/1942,99.72
20/05/1942,98.13
19/05/1942,97.96
18/05/1942,98.65
16/05/1942,98.63
15/05/1942,97.98
14/05/1942,97.13
13/05/1942,97.21
12/05/1942,98.56
11/05/1942,99.2
09/05/1942,98.7
08/05/1942,97.91
07/05/1942,97.77
06/05/1942,96.71
05/05/1942,97.29
04/05/1942,96.7
02/05/1942,96.44
01/05/1942,95.83
30/04/1942,95.35
29/04/1942,94.65
28/04/1942,92.92
27/04/1942,93.89
25/04/1942,94.31
24/04/1942,94.13
23/04/1942,94.98
22/04/1942,97.2
21/04/1942,97.51
20/04/1942,97.25
18/04/1942,96.92
17/04/1942,96.05
16/04/1942,97.87
15/04/1942,98.06
14/04/1942,97.89
13/04/1942,99.44
11/04/1942,99.45
10/04/1942,99.74
09/04/1942,99.69
08/04/1942,101.23
07/04/1942,101.89
06/04/1942,102.5
04/04/1942,101.11
02/04/1942,100.89
01/04/1942,99.95
31/03/1942,99.53
30/03/1942,100.04
28/03/1942,100
27/03/1942,100
26/03/1942,101.05
25/03/1942,101.48
24/03/1942,102.09
23/03/1942,101.2
21/03/1942,100.82
20/03/1942,100.75
19/03/1942,101.25
18/03/1942,101.64
17/03/1942,102.54
16/03/1942,100.68
14/03/1942,99.64
13/03/1942,99.73
12/03/1942,99.23
11/03/1942,99.21
10/03/1942,101.49
09/03/1942,102.09
07/03/1942,102.31
06/03/1942,102.1
05/03/1942,104.55
04/03/1942,105.99
03/03/1942,106.97
02/03/1942,105.75
28/02/1942,106.79
27/02/1942,106.58
26/02/1942,105.88
25/02/1942,105.64
24/02/1942,106
21/02/1942,105.38
20/02/1942,105.1
19/02/1942,105.57
18/02/1942,105.35
17/02/1942,105.4
16/02/1942,107.31
14/02/1942,107.3
13/02/1942,106.73
11/02/1942,106.51
10/02/1942,106.75
09/02/1942,108.12
07/02/1942,109.56
06/02/1942,109.47
05/02/1942,110.44
04/02/1942,110.8
03/02/1942,109.99
02/02/1942,109.47
31/01/1942,109.11
30/01/1942,109.41
29/01/1942,109.9
28/01/1942,110.15
27/01/1942,110.68
26/01/1942,110.67
24/01/1942,109.42
23/01/1942,109.12
22/01/1942,108.94
21/01/1942,109.06
20/01/1942,110.45
19/01/1942,110.81
17/01/1942,110.68
16/01/1942,111.25
15/01/1942,112.59
14/01/1942,112.59
13/01/1942,112.44
12/01/1942,110.65
10/01/1942,110.54
09/01/1942,111.02
08/01/1942,111.55
07/01/1942,113.1
06/01/1942,113.99
05/01/1942,114.22
03/01/1942,113.75
02/01/1942,112.77
31/12/1941,110.96
30/12/1941,111.32
29/12/1941,107.56
27/12/1941,107.54
26/12/1941,106.95
24/12/1941,106.67
23/12/1941,106.34
22/12/1941,106.59
20/12/1941,107.81
19/12/1941,108.28
18/12/1941,108.21
17/12/1941,109.36
16/12/1941,110.86
15/12/1941,111.15
13/12/1941,110.73
12/12/1941,110.58
11/12/1941,110.91
10/12/1941,109.01
09/12/1941,109.27
08/12/1941,112.52
06/12/1941,116.6
05/12/1941,115.9
04/12/1941,116.6
03/12/1941,116.65
02/12/1941,115.57
01/12/1941,113.59
29/11/1941,114.23
28/11/1941,114.66
27/11/1941,115.64
26/11/1941,115.93
25/11/1941,116.96
24/11/1941,117.3
22/11/1941,117.04
21/11/1941,117.05
19/11/1941,116.68
18/11/1941,115.87
17/11/1941,116.2
15/11/1941,116.72
14/11/1941,116.81
13/11/1941,115.67
12/11/1941,115.44
10/11/1941,117.45
08/11/1941,118.26
07/11/1941,118.33
06/11/1941,118.84
05/11/1941,119.85
03/11/1941,118.87
01/11/1941,118.11
31/10/1941,117.82
30/10/1941,119.18
29/10/1941,119.37
28/10/1941,119.6
27/10/1941,119.43
25/10/1941,120.73
24/10/1941,121.18
23/10/1941,120.47
22/10/1941,120.56
21/10/1941,121.07
20/10/1941,120.13
18/10/1941,120.1
17/10/1941,119.15
16/10/1941,118.52
15/10/1941,120.52
14/10/1941,121.82
11/10/1941,122.63
10/10/1941,122.46
09/10/1941,122.53
08/10/1941,124.13
07/10/1941,124.42
06/10/1941,125.83
04/10/1941,126.1
03/10/1941,126.06
02/10/1941,126.15
01/10/1941,126.85
30/09/1941,126.82
29/09/1941,126.05
27/09/1941,126.03
26/09/1941,125.81
25/09/1941,126.38
24/09/1941,127.54
23/09/1941,128.03
22/09/1941,127.64
20/09/1941,127.54
19/09/1941,127.95
18/09/1941,128.77
17/09/1941,129.32
16/09/1941,127.43
15/09/1941,127.2
13/09/1941,127.28
12/09/1941,127.18
11/09/1941,127.15
10/09/1941,126.53
09/09/1941,127.43
08/09/1941,127.51
06/09/1941,127.26
05/09/1941,127.17
04/09/1941,127.51
03/09/1941,127.91
02/09/1941,128.31
30/08/1941,127.7
29/08/1941,127.43
28/08/1941,127.77
27/08/1941,127.08
26/08/1941,126.56
25/08/1941,125.86
23/08/1941,125.91
22/08/1941,125.84
21/08/1941,125.99
20/08/1941,126.01
19/08/1941,125.57
18/08/1941,125.62
16/08/1941,125.05
15/08/1941,124.9
14/08/1941,125.96
13/08/1941,125.65
12/08/1941,125.81
11/08/1941,126.01
09/08/1941,126.4
08/08/1941,127.48
07/08/1941,128.09
06/08/1941,128.1
05/08/1941,128.14
04/08/1941,128.17
02/08/1941,128.21
01/08/1941,128.22
31/07/1941,128.79
30/07/1941,128.95
29/07/1941,129.19
28/07/1941,130.06
26/07/1941,128.7
25/07/1941,128.06
24/07/1941,128.59
23/07/1941,129.16
22/07/1941,129.58
21/07/1941,129.51
19/07/1941,127.98
18/07/1941,127.69
17/07/1941,127.14
16/07/1941,127.83
15/07/1941,128.19
14/07/1941,127.89
12/07/1941,127.8
11/07/1941,127.9
10/07/1941,127.78
09/07/1941,127.63
08/07/1941,127.64
07/07/1941,126.16
05/07/1941,124.18
03/07/1941,124.04
02/07/1941,123.58
01/07/1941,122.85
30/06/1941,123.14
28/06/1941,123.4
27/06/1941,123.46
26/06/1941,123.96
25/06/1941,123.52
24/06/1941,123.24
23/06/1941,123.97
21/06/1941,122.51
20/06/1941,122.19
19/06/1941,123.48
18/06/1941,123.5
17/06/1941,123.12
16/06/1941,121.95
14/06/1941,122.04
13/06/1941,122.31
12/06/1941,122.98
11/06/1941,122.18
10/06/1941,121.89
09/06/1941,120.16
07/06/1941,118.89
06/06/1941,118
05/06/1941,118.13
04/06/1941,117.68
03/06/1941,117.38
02/06/1941,116.18
31/05/1941,115.76
29/05/1941,116.23
28/05/1941,116.16
27/05/1941,115.95
26/05/1941,115.73
24/05/1941,116.64
23/05/1941,116.73
22/05/1941,116.81
21/05/1941,117.82
20/05/1941,117.65
19/05/1941,116.15
17/05/1941,116.11
16/05/1941,115.86
15/05/1941,115.73
14/05/1941,117.01
13/05/1941,117.21
12/05/1941,117.14
10/05/1941,117.54
09/05/1941,116.46
08/05/1941,116.34
07/05/1941,116.87
06/05/1941,117.1
05/05/1941,115.84
03/05/1941,115.55
02/05/1941,115.72
01/05/1941,115.3
30/04/1941,115.54
